index,image,baseline_miou,repa_miou,delta_miou,num_gr_truth_classes,valid_fraction
180,ADE_val_00000181.jpg,0.22000800442032453,0.23094154929247562,0.01093354487215109,16,0.986480712890625
181,ADE_val_00000182.jpg,0.3159744561559697,0.47357614931091224,0.15760169315494255,10,0.9934709125623441
182,ADE_val_00000183.jpg,0.5971677362806008,0.5397870721248192,-0.05738066415578158,5,0.981612600658858
183,ADE_val_00000184.jpg,0.39934275206731,0.47365979483788345,0.07431704277057344,10,0.9365538758116884
184,ADE_val_00000185.jpg,0.0879488329027924,0.10051010597781469,0.012561273075022292,12,0.9546520406295754
185,ADE_val_00000186.jpg,0.34034670133813316,0.3118885933179963,-0.028458108020136874,2,0.6205092592592593
186,ADE_val_00000187.jpg,0.12530979207423595,0.09793736669854643,-0.027372425375689527,5,0.6870317782285328
187,ADE_val_00000188.jpg,0.14656927284493976,0.17187554623786078,0.02530627339292102,7,0.9471339563862928
188,ADE_val_00000189.jpg,0.07780678303261519,0.08982551020936441,0.01201872717674922,10,0.9775040257648954
189,ADE_val_00000190.jpg,0.21358979044147014,0.371239279988264,0.15764948954679386,7,0.9583755763668127
190,ADE_val_00000191.jpg,0.16842348756297967,0.16127756914816171,-0.007145918414817959,7,0.8769482719674724
191,ADE_val_00000192.jpg,0.07614364352383028,0.07766686619805084,0.001523222674220559,7,0.9098
192,ADE_val_00000193.jpg,0.06236932405339396,0.06074119004012985,-0.0016281340132641084,7,0.9855817610062894
193,ADE_val_00000194.jpg,0.7246696236932713,0.5040382334583071,-0.22063139023496414,4,0.9840375640556369
194,ADE_val_00000195.jpg,0.3693249050008181,0.47267272858570114,0.10334782358488304,9,0.9702767470624614
195,ADE_val_00000196.jpg,0.30214349955314435,0.3254717524577533,0.023328252904608937,6,0.9826725260416667
196,ADE_val_00000197.jpg,0.1424796381643467,0.16836965883871238,0.025890020674365688,10,0.663720703125
197,ADE_val_00000198.jpg,0.2090060827361017,0.2051973383225564,-0.003808744413545284,9,0.8479447312636762
198,ADE_val_00000199.jpg,0.2131582224369846,0.4066551179857042,0.1934968955487196,8,0.987381974248927
199,ADE_val_00000200.jpg,0.29507621386156585,0.27268450568737646,-0.022391708174189395,6,0.904296875
200,ADE_val_00000201.jpg,0.10924860467796593,0.1353794844889076,0.02613087981094167,7,0.9868655093523733
201,ADE_val_00000202.jpg,0.4788620230913533,0.4814319407452057,0.002569917653852394,3,0.9837188720703125
202,ADE_val_00000203.jpg,0.5232754342156362,0.38232766730426776,-0.1409477669113684,4,0.98553466796875
203,ADE_val_00000204.jpg,0.16696621156297445,0.16000921775183002,-0.006956993811144424,6,0.9869537353515625
204,ADE_val_00000205.jpg,0.24761717889930568,0.42838176761822966,0.18076458871892398,5,0.9602203369140625
205,ADE_val_00000206.jpg,0.5687616571237301,0.8154388803293084,0.2466772232055784,4,0.9672393798828125
206,ADE_val_00000207.jpg,0.3318624622211105,0.28304623887207087,-0.04881622334903962,3,0.8751220703125
207,ADE_val_00000208.jpg,0.3750012123116953,0.3472558840951472,-0.027745328216548126,6,0.986297607421875
208,ADE_val_00000209.jpg,0.30441623616790187,0.2808099691034085,-0.02360626706449337,7,0.9628143310546875
209,ADE_val_00000210.jpg,0.33613046760906323,0.25620224808141867,-0.07992821952764456,7,0.972320556640625
210,ADE_val_00000211.jpg,0.3957538743281536,0.4119252092942285,0.01617133496607487,8,0.98883056640625
211,ADE_val_00000212.jpg,0.1917006504657842,0.1580281559118112,-0.033672494553972976,3,0.987548828125
212,ADE_val_00000213.jpg,0.28918928251248915,0.2492717994555309,-0.03991748305695825,7,0.9858245849609375
213,ADE_val_00000214.jpg,0.42657423536336114,0.5556596718916433,0.1290854365282822,5,0.9921334172435494
214,ADE_val_00000215.jpg,0.16362862598329295,0.17802997440444898,0.014401348421156035,5,0.9739451710633267
215,ADE_val_00000216.jpg,0.24263924089108455,0.3077690116309984,0.06512977073991386,8,0.9665851851851852
216,ADE_val_00000217.jpg,0.05896936020626252,0.016223962170164745,-0.042745398036097774,5,0.9697093435138538
217,ADE_val_00000218.jpg,0.03920180004519233,0.03239877261091021,-0.00680302743428212,17,0.9800372093023256
218,ADE_val_00000219.jpg,0.3826031291760985,0.33941156339057366,-0.043191565785524855,5,0.9910833333333333
219,ADE_val_00000220.jpg,0.1332128154142608,0.1338741266929593,0.0006613112786985065,7,0.8515362590165739
220,ADE_val_00000221.jpg,0.4420573038808477,0.3143353781871062,-0.12772192569374147,9,0.9863959800469484
221,ADE_val_00000222.jpg,0.19295649289231978,0.20072745108051168,0.007770958188191901,7,0.9735923033837436
222,ADE_val_00000223.jpg,0.03218844330197295,0.03259081601252966,0.00040237271055670876,3,0.310152246522694
223,ADE_val_00000224.jpg,0.12287718607659,0.14137166884482072,0.01849448276823072,2,0.287322998046875
224,ADE_val_00000225.jpg,0.18707500900806293,0.08987044724782149,-0.09720456176024143,6,0.9560875732064422
